dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,pred
2012-06-01,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,43.942277043165504
2012-06-01,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,34.04276615620496
2012-06-01,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,29.34253782688689
2012-06-01,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,29.34253782688689
2012-06-01,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,44.266946995112086
2012-06-01,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,113.89575898427213
2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,360.5088490626795
2012-06-01,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,602.7438833482211
2012-06-01,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,361.97714029029584
2012-06-01,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,317.00985555924456
2012-06-01,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,338.11307610426525
2012-06-01,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,389.01936825442954
2012-06-01,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,411.7185010673142
2012-06-01,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,367.3843248387458
2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,373.7087985697552
2012-06-01,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,464.80800461189716
2012-06-01,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,741.7252433206295
2012-06-01,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,357.83187971849856
2012-06-01,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,317.8834476027421
2012-06-01,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,216.2265683194591
2012-06-01,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,260.93591567735285
2012-06-01,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,180.06260332844445
2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,168.51131576127148
2012-06-02,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,107.6677762166968
2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,82.3562317261917
2012-06-02,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,57.76466513158442
2012-06-02,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,25.19802686138472
2012-06-02,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,15.328587649888824
2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,25.478140056952327
2012-06-02,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,45.56950009064195
2012-06-02,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,127.9968388012607
2012-06-02,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,216.87327957270315
2012-06-02,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,294.7331618125867
2012-06-02,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,466.826069832364
2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,534.18959169726
2012-06-02,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,664.0095240623879
2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,663.1057048431874
2012-06-02,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,668.1517902793313
2012-06-02,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,667.29615339697
2012-06-02,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,636.6652880380844
2012-06-02,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,602.5622110450266
2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,550.7157550669976
2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,505.50682631747844
2012-06-02,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,369.820426243549
2012-06-02,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,321.8154256313401
2012-06-02,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,254.49260089422646
2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,212.25576631133808
2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,108.4877606644343
2012-06-03,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,85.99318946790687
2012-06-03,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,70.62459617396696
2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,32.2634112847394
2012-06-03,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,21.960479840694862
2012-06-03,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,15.510911613979292
2012-06-03,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,32.736978114115566
2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,90.07280104503447
2012-06-03,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,165.9517438808616
2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,240.50547945755176
2012-06-03,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,363.58644353891964
2012-06-03,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,457.119787893491
2012-06-03,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,537.1935312026758
2012-06-03,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,536.8562107121232
2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,535.0895766397316
2012-06-03,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,534.5438756954596
2012-06-03,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,515.0497752460715
2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,558.543471750476
2012-06-03,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,504.23163091078027
2012-06-03,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,423.0344068960605
2012-06-03,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,311.9564929785673
2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,222.41510789912772
2012-06-03,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,151.82294446131388
2012-06-03,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,125.49242447964316
2012-06-04,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,43.93884199133166
2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,19.70454460173677
2012-06-04,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,11.297238631031357
2012-06-04,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,16.08295249047754
2012-06-04,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,11.091805176751807
2012-06-04,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,30.070675066043034
2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,140.36913787119576
2012-06-04,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,363.1970032263632
2012-06-04,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,551.3233508686506
2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,290.49991217856285
2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,207.72367225658266
2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,219.73046508733464
2012-06-04,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,253.81265125229237
2012-06-04,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,260.51482583752613
2012-06-04,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,240.38203651034084
2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,265.26461613589254
2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,375.9162085754365
2012-06-04,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,731.8582712948463
2012-06-04,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,750.515287050713
2012-06-04,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,505.7932135355358
2012-06-04,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,339.83430482267477
2012-06-04,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,252.05461242697243
2012-06-04,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,166.11120274344083
2012-06-04,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,111.37218829030614
2012-06-05,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,36.73358282874688
2012-06-05,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,13.772159731091188
2012-06-05,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,9.656529382197602
2012-06-05,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,10.510688279900567
2012-06-05,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,10.510688279900567
2012-06-05,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,34.81757736837088
2012-06-05,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,152.8473380983122
2012-06-05,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,400.23759802224316
2012-06-05,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,632.563943347966
2012-06-05,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,313.78130355743406
2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,195.06179209360005
2012-06-05,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,217.64262297514887
2012-06-05,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,242.31890245442938
2012-06-05,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,263.39831854001915
2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,247.83933414583802
2012-06-05,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,259.3740059574261
2012-06-05,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,400.6681980423151
2012-06-05,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,746.0715384321359
2012-06-05,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,758.4986737881993
2012-06-05,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,515.5643272128992
2012-06-05,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,361.62302658815906
2012-06-05,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,261.2715264954798
2012-06-05,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,192.08439704793935
2012-06-05,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,117.9413280264976
2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,37.76037820216923
2012-06-06,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,19.0149367452135
2012-06-06,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,11.607520386536066
2012-06-06,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,6.244638510083318
2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,6.244638510083318
2012-06-06,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,37.11911648042739
2012-06-06,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,157.96196860092155
2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,408.8121508007511
2012-06-06,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,655.611556622292
2012-06-06,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,345.60809317195174
2012-06-06,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,213.01047356414725
2012-06-06,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,229.43595132727864
2012-06-06,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,267.6504221976796
2012-06-06,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,264.70296100916113
2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,261.42542051991023
2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,270.4861013675154
2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,413.31896894057263
2012-06-06,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,771.4599275477098
2012-06-06,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,698.6359360478604
2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,467.37020151304665
2012-06-06,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,320.3056444131971
2012-06-06,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,260.5935295858689
2012-06-06,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,184.17294023026466
2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,113.55031375725424
2012-06-07,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,40.63986715549437
2012-06-07,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22.460106340138818
2012-06-07,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,12.547663431763203
2012-06-07,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,11.766368094381694
2012-06-07,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,7.698647492326884
2012-06-07,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,37.62340352432037
2012-06-07,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,131.26353461413242
2012-06-07,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,405.3310066568996
2012-06-07,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,638.4422226762431
2012-06-07,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,340.0978921206466
2012-06-07,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,216.56972307653058
2012-06-07,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,241.07411087169214
2012-06-07,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,276.4155231401013
2012-06-07,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,274.52209981709456
2012-06-07,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,270.3620926433907
2012-06-07,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,286.21844493199535
2012-06-07,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,413.886307256523
2012-06-07,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,775.6811259528741
2012-06-07,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,766.2595265686738
2012-06-07,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,533.3038988555231
2012-06-07,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,382.39428272708034
2012-06-07,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,275.4710281661713
2012-06-07,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,223.7490011606221
2012-06-07,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,151.4464567387716
2012-06-08,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,52.73368648910575
2012-06-08,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,28.7297417387056
2012-06-08,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,16.98249052895945
2012-06-08,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,13.792289480202191
2012-06-08,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,12.56570030599792
2012-06-08,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,29.64451740186485
2012-06-08,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,133.01116223792945
2012-06-08,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,354.0781053477362
2012-06-08,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,646.0798446033382
2012-06-08,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,413.84958035277316
2012-06-08,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,340.21299495580683
2012-06-08,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,362.42065707414037
2012-06-08,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,442.52787976228484
2012-06-08,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,439.2476049199897
2012-06-08,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,431.2185964238837
2012-06-08,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,440.8835500075574
2012-06-08,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,555.415693256171
2012-06-08,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,784.0269375584843
2012-06-08,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,743.2266928856089
2012-06-08,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,538.9481756263053
2012-06-08,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,431.61970587592566
2012-06-08,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,350.8984721264311
2012-06-08,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,310.5277591987979
2012-06-08,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,285.33500463500684
2012-06-09,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,121.7449560605422
2012-06-09,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,91.22485822594847
2012-06-09,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,78.11958484128766
2012-06-09,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,44.70081169358796
2012-06-09,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,33.142200104944386
2012-06-09,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,38.96120889395924
2012-06-09,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,37.34295202936554
2012-06-09,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,152.06594730283462
2012-06-09,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,311.6798201469871
2012-06-09,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,354.3738062701744
2012-06-09,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,478.0998199622115
2012-06-09,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,568.1066620436695
2012-06-09,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,647.956448032581
2012-06-09,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,647.7179299100969
2012-06-09,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,658.3276247542472
2012-06-09,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,645.8535264067455
2012-06-09,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,642.6294912555945
2012-06-09,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,603.1154911269566
2012-06-09,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,551.6592765496536
2012-06-09,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,513.9575199337721
2012-06-09,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,397.0519440657091
2012-06-09,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,349.3022077032059
2012-06-09,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,321.28519408204124
2012-06-09,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,300.6122259468291
2012-06-10,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,124.43099755261476
2012-06-10,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,102.74919871094181
2012-06-10,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,88.38324568949139
2012-06-10,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,47.77253507001562
2012-06-10,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,28.656443813534718
2012-06-10,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,32.92494535434382
2012-06-10,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,44.27885637426694
2012-06-10,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,102.65681037996724
2012-06-10,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,185.11280787575612
2012-06-10,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,240.8033669807509
2012-06-10,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,365.25506349278703
2012-06-10,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,463.1956037629798
2012-06-10,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,532.9768419287881
2012-06-10,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,520.3532191740433
2012-06-10,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,519.3763691652825
2012-06-10,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,515.172814981402
2012-06-10,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,506.68476349091463
2012-06-10,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,555.7072400686565
2012-06-10,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,523.3476503395606
2012-06-10,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,436.6988782436064
2012-06-10,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,323.6974817445102
2012-06-10,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,235.98707223723267
2012-06-10,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,192.27289463136304
2012-06-10,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,153.9652998508829
2012-06-11,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,47.775815356808145
2012-06-11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,30.765643700706846
2012-06-11,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,22.6719535511048
2012-06-11,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,16.731445883988105
2012-06-11,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,18.342216827364986
2012-06-11,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37.3210867166562
2012-06-11,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,136.83584694167573
2012-06-11,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,345.0383914846611
2012-06-11,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,539.3498562726916
2012-06-11,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,303.49700490920145
2012-06-11,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,217.6797308302967
2012-06-11,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,227.93722919664083
2012-06-11,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,262.8103735767947
2012-06-11,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,252.1818607405945
2012-06-11,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,243.51346700434854
2012-06-11,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,262.19306354660864
2012-06-11,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,380.0878160222227
2012-06-11,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,741.6762716718026
2012-06-11,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,730.5458109024954
2012-06-11,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,507.6273336762268
2012-06-11,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,358.7637353305192
2012-06-11,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,271.730152822954
2012-06-11,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,211.88966071570462
2012-06-11,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,152.3812834152475
2012-06-12,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,44.7164283702752
2012-06-12,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,33.41319287702169
2012-06-12,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,27.198094266903116
2012-06-12,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,26.007736260580785
2012-06-12,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,20.17683314792721
2012-06-12,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,42.25595867286391
2012-06-12,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,136.4311360093847
2012-06-12,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,211.70339385600482
2012-06-12,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,569.551746440075
2012-06-12,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,288.4737798364365
2012-06-12,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,161.13392445122568
2012-06-12,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,205.34692600257583
2012-06-12,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,234.98535646783827
2012-06-12,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,239.14793493537545
2012-06-12,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,179.0202095091698
2012-06-12,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,212.4779327068379
2012-06-12,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,305.610123951162
2012-06-12,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,501.3588905793334
2012-06-12,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,656.1797100740156
2012-06-12,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,471.65350680176977
2012-06-12,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,374.4161558101796
2012-06-12,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,290.4512919831958
2012-06-12,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,206.06432786072952
